,0,ladder,CD4T,hESC-H9,HEK293T,RNH2-KO-T3-8,RNH2-KO-T3-17
53,34300.514378074935,0.0,3561489.0185228754,6232434.386860043,5054134.9889661195,3454010.176578387,3194800.762773538
54,34237.87078353741,0.0,3480163.276606185,6162373.833115145,5162115.814583976,3553328.620097127,3130506.310727522
55,34175.341166255916,0.0,3650957.0588011234,6270757.883318326,5100672.321456529,3587004.316159552,3119700.4172527255
56,34112.925318853864,0.0,3708679.346781441,6247042.608398993,5182674.689521897,3508006.269285698,3098492.077842436
57,34050.623034331984,0.0,3698032.5163704227,6255362.223532757,5324525.9843927855,3446240.336212402,2977630.240743654
58,33988.434106067616,0.0,3733906.308503387,6389380.779730483,5344214.122997775,3474014.5810319,3062045.3331881673
59,33926.35832781406,0.0,3747736.8911250844,6509299.730402621,5322439.859467866,3560536.909522863,3190478.85617078
60,33864.39549369986,0.0,3817696.676961158,6583763.590412403,5239010.958772643,3643446.592696038,3319372.1650098045
61,33802.54539822815,0.0,3834047.70753042,6616699.553533001,5188594.007181708,3652075.6034693974,3342161.8080337495
62,33740.80783627592,0.0,3744889.9097755207,6591136.903309617,5291596.69483726,3629267.76519922,3218490.8620065562
63,33679.18260309342,0.0,3732942.369683599,6608438.647267258,5311316.244602338,3629999.6548709767,3243254.386540745
64,33617.669494303394,0.0,3775087.043029641,6701396.922873642,5213776.157149971,3577445.2176653254,3167250.0379528617
65,33556.26830590047,0.0,3756050.229292297,6730493.248833192,5253538.008838538,3568176.5862494344,3118319.6397339804
66,33494.97883425044,0.0,3785370.6691764486,6771268.3425452225,5300156.205340218,3626197.279328333,3199938.44701696
67,33433.8008760896,0.0,3825438.404086193,6810058.236749822,5404222.012704257,3724099.811037119,3300858.4945764663
68,33372.73422852407,0.0,3821766.3182698283,6808766.583157618,5539038.888916276,3675258.6838855953,3336528.3367603826
69,33311.77868902914,0.0,3833511.3711531544,6832884.003844297,5630357.176944311,3550555.549778709,3402001.739031036
70,33250.93405544858,0.0,3889321.2028746526,6886797.215286711,5684714.374170077,3580992.3596256953,3448586.1186909582
71,33190.20012599397,0.0,3948899.399827598,6949394.842177379,5734159.221685124,3747435.720035911,3399567.182528473
72,33129.57669924404,0.0,3984793.020558798,7056957.30611612,5860293.402047582,3828377.826388836,3386600.4728525686
73,33069.06357414399,0.0,4027984.8419645634,7042112.36394855,5860794.844447429,3686942.8101035203,3493182.5645607277
74,33008.66055000484,0.0,4157639.215886097,7099921.499899235,5856158.063653283,3703737.721812762,3533810.923411182
75,32948.36742650276,0.0,4165247.3942056964,7158990.26436729,5836095.119667357,3716555.198831443,3505978.7578619733
76,32888.18400367837,0.0,4041715.345068035,7205369.464264342,5810799.945274554,3618472.998717874,3553198.8290175693
77,32828.11008193613,0.0,4094918.6530122743,7314271.791027724,5835163.2360252235,3736231.87482486,3721065.5251133833
78,32768.14546204366,0.0,4272691.913065802,7383683.448258765,5943845.202864639,4020408.4066070146,3790383.4070573514
79,32708.28994513108,0.0,4313177.2736195205,7360495.507796648,6058073.011929268,4177843.5486918855,3717421.6208452373
80,32648.543332690315,0.0,4197438.051121983,7419383.339791474,6157168.093240807,4268792.395323218,3685283.9946705885
81,32588.905426574485,0.0,4138332.9136853903,7496879.338839709,6178808.680447229,4266426.768036568,3633510.4723175312
82,32529.376028997234,0.0,4203082.666795952,7547500.561289914,6112176.676246212,4094781.8230349678,3577192.5931269936
83,32469.954942532062,0.0,4354586.714078278,7591758.055973077,6149389.486483011,4075716.8526405366,3651171.99802257
84,32410.64197011168,0.0,4375986.571335871,7680814.592610547,6223223.049983263,4130249.807754268,3777711.9941726625
85,32351.436915027356,0.0,4418244.84727277,7800728.617569616,6306013.898638598,4166514.712887109,3751877.014616279
86,32292.339580928256,0.0,4562355.66572202,7842337.355439066,6350703.640744881,4266578.856585751,3695313.7475032504
87,32233.349771820802,0.0,4638228.34596405,7813972.2510426715,6271435.604853797,4294966.68369054,3708650.1685456117
88,32174.467292068013,0.0,4732812.629654292,7861192.163716019,6279410.775516522,4368802.2051601205,3770318.274205089
89,32115.691946388877,0.0,4658917.358148249,8015193.56996793,6343531.66471419,4508989.700755,3893778.8335541235
90,32057.023539857655,0.0,4631644.805626255,8179644.486808475,6406108.799227937,4463440.400575069,4019881.9910547193
91,31998.4618779033,0.0,4682169.371699292,8419698.712568821,6525236.936395876,4600139.378495427,4102287.511831914
92,31940.006766308765,0.0,4748970.025504108,8658393.575775847,6591861.40710653,4708247.748934137,4061145.6112131327
93,31881.658011210362,0.0,4801104.728349112,8762831.63270125,6464318.944259077,4673170.690217703,4073008.9812097056
94,31823.415419097153,0.0,4867093.016044703,8840996.919027308,6403563.115982457,4692145.794255179,4144827.4434809443
95,31765.278796810257,0.0,4930815.260754381,8863846.382989526,6500417.956991024,4594230.710268731,4228012.773894374
96,31707.247951542264,0.0,4914878.384231281,8724180.702046352,6812610.090805003,4422717.759224462,4193426.819495641
97,31649.32269083654,194064.1148960988,4923873.698744788,8677678.414388139,6944348.43703432,4443387.937175657,4352854.661942114
98,31591.502822586644,636063.1347616455,4954180.377281429,8721499.800724031,6958841.62909535,4504014.724573641,4336228.208648484
99,31533.788155035658,812765.3715448927,5008425.234776248,8860619.777077993,6962644.698983606,4592195.631775468,4203054.829237811
100,31476.178496775545,973249.0824817601,5056565.995237308,8954231.746697849,7109633.509797804,4710188.839851627,4226455.079457163
101,31418.67365674653,1187413.2554915347,5055744.683338443,9032424.810844475,7205133.9454728775,4879270.430719385,4488219.617225036
102,31361.27344423647,1295972.3560407623,5064998.160233641,9137892.766039532,7211135.442675909,4905122.417613029,4566251.271055286
103,31303.97766888022,1274121.5357079967,5136211.633774748,9225671.340809815,7258529.908956171,4725503.934272454,4421181.815962024
104,31246.786140658973,829937.5002087167,5168408.745942196,9354417.045586618,7295255.340284824,4819070.649601546,4311732.645269716
105,31189.698669899677,636963.7978106443,5370722.365071069,9434928.767924936,7377250.461120849,5042700.397288724,4482671.97002132
106,31132.71506727437,392133.1124016523,5418685.541916868,9469208.494761942,7331033.7693695435,5135028.245108547,4581624.505309507
107,31075.83514379956,53681.48351514098,5357291.973041708,9468362.740145223,7400655.107678992,5056907.887727868,4585464.831282932
108,31019.058710835612,0.0,5429609.767665107,9583577.896035645,7635791.590130795,5072579.485716569,4666722.105739786
109,30962.385580086106,0.0,5497062.070168699,9668395.800432006,7695259.048322651,5069009.63506323,4787041.486341866
110,30905.81556359723,220814.1694389518,5534012.897632851,9695231.736889983,7671062.061924499,5164142.35546477,4896359.0199866975
111,30849.348473757123,117983.12045934329,5576211.744903176,9848023.557412457,7750850.365255565,5466034.153782145,4978586.395948517
112,30792.984123295297,120661.56094085751,5588988.841749557,9934842.567431306,7812608.660579722,5448034.415674559,4834019.9412564095
113,30736.722325281986,66608.68314734845,5597931.690787185,9965662.842797393,7876400.1851572655,5410527.033800174,4863549.624309081
114,30680.562893127535,54373.087540867506,5748769.870927458,10057552.535906246,7931217.402948789,5545833.633322503,4879358.521246567
115,30624.505640581778,113897.28772975745,5869129.012319204,10139369.675825873,8037721.083527762,5664288.921363044,5075103.67503247
116,30568.550381733436,322472.84226119576,5923887.258823588,10287285.873926163,8098511.107765563,5587855.673132696,5204542.842572349
117,30512.696931009465,651096.4587059738,5999577.19972456,10454223.051288225,8126260.625822416,5580692.129069932,5271939.559810856
118,30456.945103174476,819094.8488788008,6067728.680726438,10505817.202085823,8259525.464629959,5736833.17869033,5369713.037429042
119,30401.294713330113,840547.883033698,6189478.443735523,10573823.848006668,8250552.8379358305,5906619.126763348,5333076.949043556
120,30345.745576914425,667172.4223217827,6306437.453979501,10676947.810164522,8345490.315880567,6035474.028585657,5289306.233530338
121,30290.29750970127,545729.7026571761,6370239.650477263,10711645.044741536,8477948.139937088,6072802.003818809,5305983.966028387
122,30234.950327799692,268348.48981639335,6518020.113269515,10768620.171846459,8474833.415981468,6204587.831748809,5574999.228860033
123,30179.703847653316,0.0,6729259.6646996215,10865542.965252731,8540751.746172179,6262103.8641163595,5861364.02811893
124,30124.55788603974,0.0,6752087.320691518,10944032.85643014,8730319.532214226,6209708.555213472,5825201.486166965
125,30069.51226006993,0.0,6505187.812943998,10961718.871301878,8783774.806564456,6320348.616878343,5810027.170632112
126,30014.566787187618,0.0,6340424.137921003,11044128.73071424,8794223.314586613,6552928.199766215,5870080.557521463
127,29959.72128516867,0.0,6435245.562244547,11191617.782607427,8947601.685531748,6631348.452029711,5883184.086373887
128,29904.97557212052,48176.44905609764,6592587.219211582,11325442.851267412,9250346.777362406,6461596.338031187,5834908.346480324
129,29850.329466481533,419140.33156593377,6613935.997752116,11304779.549285673,9565495.04453138,6504536.942783245,5900011.7429342605
130,29795.782787020427,936521.2937574133,6696434.9549934305,11420268.715621814,9896893.400157833,6674513.565077031,6152602.619225022
131,29741.335352835653,1287524.6470354847,6816469.642222857,11597871.703104489,10235156.258210745,6802713.276038851,6320604.83372606
132,29686.98698335482,1220917.761862909,6828948.645594877,11771329.807967834,10413310.348999575,6830808.462549131,6267938.307531275
133,29632.73749833406,1215476.2382779806,6872165.675449155,11836963.217533153,10415262.685264667,6932856.68518446,6341385.011963993
134,29578.586717857463,1330499.071633362,7006494.211651199,11895635.930172801,10287663.05687018,6985917.021497199,6520147.1009800425
135,29524.534462336476,1140314.2432562367,7008598.74157497,12092001.794257514,9974460.513499947,6902095.1813990995,6594282.838739964
136,29470.580552509276,887677.1508569545,6963690.073422682,12211177.198529977,9983162.721170926,6849455.558928389,6579992.357193018
137,29416.724809440228,567091.3205999677,6973748.613862861,12233533.257065887,9800338.42517465,6934155.770002507,6544018.237942624
138,29362.96705451923,28406.47760312703,7048510.710368111,12163346.627282314,9685886.64549188,7048512.0622807415,6758055.141022491
139,29309.30710946119,0.0,7128923.985611693,12251867.833277376,9549838.10857622,7210792.710311626,6878870.414083129
140,29255.744796305356,82939.89032269643,7210960.831765191,12344292.963733697,9628947.508581895,7187715.758816756,6913192.672261307
141,29202.279937414813,262258.3057527791,7348834.341212259,12362057.442607395,9802851.163788872,7121370.421962994,7039526.953937157
142,29148.912355475808,525476.9280656225,7442387.692732108,12444040.258646326,9857522.918294275,7334672.75785911,7190531.70630494
143,29095.64187349723,708868.3707252779,7422011.52216056,12495946.162880743,9995626.768982546,7464376.272164536,7439167.126334689
144,29042.46831480998,1020863.9564688706,7466939.752949353,12530981.422508446,10064365.885300435,7432361.337475534,7503858.896698309
145,28989.391503066407,1318305.5313599433,7501087.132695591,12586807.260295952,10137210.31967259,7471140.045205333,7527343.457757325
146,28936.41126223972,1572284.8127599144,7533967.060520186,12589110.795609837,10159664.82000941,7640705.073606488,7765687.171815021
147,28883.527416623394,2134346.6281379275,7624485.644258492,12636607.54190269,10217278.637245929,7820052.645205761,8056231.060179326
148,28830.739790830597,2509095.6966981515,7749625.224671812,12767507.881551975,10288748.771675387,7917201.117633995,8171424.849165457
149,28778.04820979361,2447817.3883250426,7842195.211488511,12816648.073303672,10321291.398478987,7908646.672177226,8255107.414387457
150,28725.452498763236,2238482.0227879537,7835889.842703799,12847489.523514979,10428449.812735476,7902343.753738202,8270222.345792299
151,28672.952483308225,1750693.8727534516,7779850.164227409,12952280.484294219,10575264.835756777,8097266.263345784,8245952.012464627
152,28620.5479893147,1080953.1105644284,7753997.793936416,13016704.272609191,10771795.942082586,8197848.840174154,8510300.941874187
153,28568.238842985586,788311.0578029141,7820833.11319797,13216026.845202163,10706717.586136948,8108369.998455566,8540717.584820224
154,28516.02487084,545116.7331784065,7997518.396010219,13226606.830275247,10726322.010538502,8176720.177576356,8591032.192041988
155,28463.90589971273,439555.8724096156,8172044.064315846,13177643.902900614,10765756.125204986,8513300.59951642,8646465.366939293
156,28411.881756753603,333606.61360585416,8231577.952280201,13280059.20747085,10686319.60307376,8767034.869113896,8677213.35825613
157,28359.95226942696,171119.34756887305,8222929.34220104,13377825.943353737,10596623.145968115,8792444.208822843,8780269.693309698
158,28308.11726551105,10714.542766814397,8228200.859120626,13398580.510227662,10602094.833027294,8834320.588863205,9038368.432055991
159,28256.376573097477,0.0,8250270.082199843,13433110.663916308,10597581.68724944,8935011.283363644,9327378.672092758
160,28204.73002059063,88718.99841480375,8210658.391380339,13541576.59649787,10840713.036059916,8904334.242808724,9574845.611496529
161,28153.177436707094,293578.1421214266,8256616.966343887,13693032.816032324,11020660.726690136,8984257.252591297,9795590.967109634
162,28101.718650475104,358875.1581586504,8328063.957124373,13729414.138582682,11117026.550201142,9135259.208308483,9886416.564369028
163,28050.353491233982,362235.5725986418,8453354.443636948,13670225.403343985,10866230.17434448,9064487.861971598,9896966.366874726
164,27999.081788633543,205823.25421243437,8426433.456010306,13770915.658067625,10845883.86419453,9014749.498008896,10033651.938693989
165,27947.90337263356,0.0,8412129.161178546,13817608.594834287,11079431.194231603,9161801.175888348,10216295.071632292
166,27896.818073503164,48926.311069081814,8523994.223863183,13766976.932330377,11184543.293724742,9280826.891418409,10214748.588167332
167,27845.82572182034,122539.76704956101,8565184.13176189,13878404.573194731,11407354.671142265,9295440.075599616,10025462.34861229
168,27794.926148471295,210063.13277396857,8740327.82095118,14039732.914246075,11511351.570587156,9248024.54023444,10005704.54825253
169,27744.119184649946,229579.43456353343,8873294.031695114,14188880.347521495,11709104.18710064,9351034.635676783,10151316.931986649
170,27693.404661857345,380595.00641212164,8935270.198586304,14222513.488760542,11704099.25357832,9504693.198534822,10149503.313751342
171,27642.782411901127,375805.77466890385,8828517.986445675,14358399.283446876,11495220.92954007,9613288.60852903,10229412.927537998
172,27592.252266894928,186872.93130849182,8859027.7549984,14471703.413402222,11430512.841834372,9739078.856819658,10506685.689541487
173,27541.81405925786,126645.5478576022,8981576.429677531,14567428.111394977,11549636.225295944,9901425.541761579,10638764.24120984
174,27491.467621713935,193074.42593098685,8972114.653665565,14713540.480916422,11699898.433407636,10042617.965718118,10550341.914817156
175,27441.21278729152,240403.3905435589,9073629.156070545,14678729.897887897,11877363.160167098,10061009.649312673,10543924.56412081
176,27391.049389322772,196550.57335750177,9088801.680891447,14691433.786099853,11999902.78071258,10144823.147513503,10442040.292921253
177,27340.97726144311,105388.73708847849,9064920.318648102,14736417.929384273,12129033.563233156,10284712.928539984,10528330.173548369
178,27290.99623759062,175043.4229138335,9261325.314793626,14886305.382552363,12223501.925991466,10340008.294129353,10560552.137887243
179,27241.106152005552,203199.55797654472,9417744.326521263,15062613.520306122,12307934.75813166,10317548.440718567,10585078.600236464
180,27191.306839229743,231458.24137157167,9421894.29081707,15204460.506384112,12394708.052942283,10338884.003371473,10697976.068437798
181,27141.598134106072,494495.6639209859,9516424.572917774,15349378.371698769,12404953.67109498,10418920.106831385,10865900.015870417
182,27091.97987177791,621350.808103609,9633179.850082006,15520839.84869458,12394399.468152631,10298436.967310637,10914478.348383127
183,27042.45188768858,462660.5990424056,9631799.315535177,15632822.203845583,12444183.966457881,10057280.945732614,10822158.988435144
184,26993.014017580816,463507.96475653234,9838558.483675798,15632678.802050848,12531679.439953163,10264927.495439183,10883845.816163983
185,26943.666097496207,523456.8576383498,9891827.294242486,15715034.773553694,12736552.363867791,10212330.25687241,10767466.188774085
186,26894.407963774644,662568.0826660297,9939372.74779051,15876405.265486453,13021739.142622115,10349426.442702368,10737289.086583978
187,26845.23945305381,627061.7781560143,9991481.655659534,16031738.63561115,13009911.07212906,10467222.606997646,10735906.795168292
188,26796.160402268608,537657.4518684332,10098390.034001451,16194175.828416722,12739381.911530633,10431932.146365214,10694945.900609557
189,26747.170648650634,850487.7125328699,10218972.264686298,16374314.234250523,12760608.78379894,10443598.904068198,10709253.269985244
190,26698.270029727628,1314990.1722469113,10379982.422040755,16525965.776209295,13066756.563718982,10671435.358750321,10839979.81188085
191,26649.458383322948,1508037.426362159,10523729.069454314,16553585.4106941,13234450.685600536,10939898.271085817,10912841.645608116
192,26600.73554755503,1673281.821522616,10617387.404615592,16728575.059640056,13305287.407394342,11009810.737962268,10999210.254370764
193,26552.101360836823,1981915.8482353135,10773949.620181648,16997227.688478496,13338145.577263033,11122413.822602337,11144380.453194795
194,26503.55566187531,2326007.126624063,10954939.668834858,17202867.354344435,13473116.55125625,11115254.79284399,11401973.487754101
195,26455.098289670914,2605428.390014879,11061764.591183316,17385181.706073314,13591500.148312083,11135614.423821202,11759256.60109178
196,26406.729083517,2848535.915532906,11049057.584297765,17490560.83612879,13678269.0110888,11264029.654558742,11834290.394354274
197,26358.447882999328,2859507.160939612,11147365.415088348,17608322.960478287,13842259.306368362,11262012.304937769,11700549.64505681
198,26310.254527995523,2590951.476325867,11417461.475032901,17757321.733064584,14053915.193228979,11262471.216751985,11756880.760547552
199,26262.148858674555,2214571.68386517,11610154.454162417,17808669.661292594,14193359.781138336,11411921.06513299,11931714.678492509
200,26214.13071549619,1807878.3084417656,11729545.143859584,17971932.26414993,14260194.211730225,11690936.617356457,12204147.157031314
201,26166.199939210477,1518501.6520169866,11772204.143556517,18261216.990676805,14320766.579186458,12011498.514992442,12372264.971091392
202,26118.356370857204,1132252.7940235715,11827101.300692983,18466340.894450083,14493683.440099956,11992864.60159741,12562591.949587164
203,26070.599851765393,808571.4624736075,11914036.27835977,18542149.019111603,14531038.541494753,11994477.813304076,12685844.820523018
204,26022.93022355275,597340.9676500408,12075763.857046658,18732137.11629989,14523016.48969321,12261163.120589614,12842077.296040561
205,25975.347328125154,575081.6366745376,12221285.991801864,19005670.458252262,14790378.930498552,12378113.124374254,12947176.177014863
206,25927.851007676134,701890.4875675958,12364248.434495373,19205250.552797303,15160801.946003912,12385437.47897001,13096203.138746185
207,25880.44110468633,779353.696826516,12496990.444088008,19320919.07445653,15293068.302398488,12590108.56602815,13303044.16712009
208,25833.117461922993,683917.5364139848,12518351.800051317,19558581.925171334,15253474.595119,12520730.546923354,13740264.439274626
209,25785.879922439446,723398.8074519438,12659453.579752447,19828542.279554006,15395034.151802571,13235678.647483462,13855826.31579725
210,25738.728329574576,671695.4375024323,12733381.56356962,19911504.39775608,15412292.127636135,13448064.391781442,14276364.750319334
211,25691.662526952292,548965.9057235558,12772111.395039573,19967220.139070515,15530437.403364802,13400405.49462331,14841354.18071638
212,25644.68235848104,476050.67928660504,12886553.244199546,20210307.990337472,15761009.178549988,13727598.05721711,15196292.701674737
213,25597.787668353263,518394.3430807594,13064755.374202607,20436289.63110106,15913138.356228346,13978201.636953838,15563519.123541627
214,25550.978301044885,703340.2155410179,13206396.825563489,20636778.09463997,16098847.596876035,14180350.114892468,16106191.187187564
215,25504.254101314793,909773.8239729571,13288000.779933246,20901610.90907754,16397846.159855733,14606873.346020758,16540025.095892785
216,25457.61491420435,753576.6717562362,13312344.834032092,20819248.2314812,16308379.816411017,14628422.210017819,16725695.45599876
217,25411.060585036837,740037.1577804079,13464432.471204376,20871283.943322416,16440246.975432377,14830124.219088826,17120454.914844695
218,25364.590959416975,852004.0010575885,13521863.46644617,20970766.301049504,16581427.743435176,15134511.593831921,17847973.858884063
219,25318.205883230396,802650.543672329,13623224.30803176,21250430.978689723,16803181.43908434,15484505.649377303,17930887.698298067
220,25271.90520264313,771116.110745347,13735872.538493205,21507300.835732177,17083655.90958863,15801608.53712132,18150992.181592193
221,25225.68876410112,853689.5087672131,13823788.11041678,21725852.40764599,17322666.370940436,16017264.876409806,18405442.646497395
222,25179.556414329676,789001.5451599759,13998419.055154352,21950741.607848544,17488656.573739912,16291617.202985765,18848704.929822538
223,25133.50800033299,850786.5906546786,14090195.265983317,22061194.923479065,17626055.777591906,16545806.903917473,19153019.25232704
224,25087.54336939363,888615.3918625829,14147558.57481782,22171979.670187265,18053602.08935618,16864333.024625853,19500616.19246215
225,25041.662369072,1023477.222410745,14167158.44633198,22373328.787086897,18298167.143193513,16847549.886056665,19581473.312216625
226,24995.864847205914,1210401.2547915198,14235861.14926637,22585228.898875345,18566107.98040502,17088071.338967133,19566488.150481444
227,24950.150651909975,1391928.5507827548,14379313.600378573,22827546.783891376,18787549.064158525,17419813.761717845,19457964.070025925
228,24904.519631575185,1549759.2969702971,14516888.279884562,23077765.409317147,19005215.09487359,17568928.23243632,19485107.54006863
229,24858.97163486836,1488542.7112757617,14662878.518594744,23203843.8057112,19210017.610997554,17803921.46707903,19586157.996483535
230,24813.506510731684,1338476.0577435463,14785433.192982765,23363032.466270622,19420048.269502282,18210811.107114304,19596427.0848022
231,24768.124108382162,1273575.9601031526,14823708.49108181,23585446.658879984,19614861.443752088,18522715.684084844,19501156.539387383
232,24722.82427731116,1297379.1753893232,14988526.357293112,23835731.003394537,19931104.433792405,18728376.509801272,19231200.71036041
233,24677.606867283874,1084666.6854319868,15084944.465483451,24101160.535022754,20170816.862332374,18598721.034112107,19372337.398493722
234,24632.47172833886,1034322.3798442181,15168813.651038356,24543778.70990026,20438788.088284396,18675888.11746044,19488120.69353918
235,24587.418710787508,1116401.1386253452,15225578.833659204,24997989.92327275,20801622.709636882,18858494.947895516,19460632.097735733
236,24542.44766521357,1056654.166401345,15350222.954740608,25236562.00065017,21170310.027959786,19011977.056710113,19355274.54069026
237,24497.55844247264,944064.5157503495,15541503.308113517,25357747.277664743,21337893.32075294,19163250.836099748,19295596.546206694
238,24452.7508936917,858967.4023895771,15676791.745094223,25635226.174968436,21568229.467160724,19268898.19400938,19200973.78982894
