,0,ladder,CD4T,hESC-H9,HEK293T,RNH2-KO-T3-8,RNH2-KO-T3-17
71,26861.114524585788,16235783.04274543,35420765.96929422,28922587.946592435,28980124.232895028,27225903.705963418,26654496.397541665
72,26825.446012760094,16245905.783657933,35720946.89860796,28785444.44774826,28856689.579938427,27031354.60086931,26543742.734969713
73,26789.821841407676,15946056.454863504,35830205.22622395,28729460.80950189,28863618.456901837,26970459.9173239,26391316.960628327
74,26754.241955407713,15846557.74660151,36014329.494911194,28642423.3731676,28766118.511030875,26953589.917279616,26321218.655914053
75,26718.7062997079,15953966.078239823,36309917.1898371,28400615.42186191,28621849.95285007,26885526.296300586,26262977.877574664
76,26683.21481932439,16130791.802980578,36608369.6763282,27997959.972341504,28558565.729364086,26749007.55713034,26109437.67480092
77,26647.767459341663,16331144.844785964,36791945.63928222,27743621.81471041,28471773.169348076,26596709.06117921,25981416.61934795
78,26612.36416491249,16075502.620022453,36855897.63532733,27672866.31615361,28289742.142619386,26363578.0386975,25906756.750870615
79,26577.004881257806,15518271.254425218,36943571.84881685,27618321.735080585,28107179.60234101,26104094.349479876,25814495.01989871
80,26541.68955366665,15585270.363424767,37422625.56522387,27378789.68211166,27883994.659158107,25898751.076673545,25553327.09877738
81,26506.41812749607,15553794.907508388,37597259.246362485,27208194.31919101,27773907.908808146,25665344.27084619,25279236.878595654
82,26471.190548171053,15557065.775674924,37701173.651431315,27037099.55308339,27564665.57306014,25465661.297652755,24993917.076852985
83,26436.006761184417,15822086.863144375,37762140.71027694,26865504.29406161,27346434.849750694,25303281.392883927,24786333.387015358
84,26400.866712096744,16151860.399128959,38009049.79693197,26662137.17853533,27172919.038781036,25093879.630933024,24634078.887009364
85,26365.770346536297,16394997.463792104,38366909.099496335,26553961.69950903,26924907.737689234,24885604.735219754,24537375.611816958
86,26330.71761019892,16451865.152867174,38500320.08850172,26500783.872891597,26595369.19175808,24645619.45046926,24352761.26446976
87,26295.708448847967,16415287.70532435,38408384.5960445,26401250.85197947,26344152.01948161,24389376.060746446,24144805.027191833
88,26260.742808314222,16349306.220696876,38403039.92929534,26127580.047698554,25911576.254474867,24116810.868536197,24048697.83479424
89,26225.820634495798,16335894.84912982,38310602.20458053,26093858.315118637,25606284.629783493,23805298.693531614,24151091.532221727
90,26190.941873358068,16469207.656190827,38235280.83344108,26126753.61796647,25406781.787220176,23445996.362953473,24111027.912605748
91,26156.106470933577,16332400.694787912,38074629.41389822,26152266.724986643,25323662.154956374,23181403.58921872,23908533.84545486
92,26121.314373321962,15753667.195207777,37640476.34764731,26055102.99534212,25204635.94173469,22964855.09039269,23710759.2933045
93,26086.56552668986,15350213.981332876,36986404.34515837,25970668.179329924,25068255.157676388,22786075.729107838,23592007.705456723
94,26051.85987727083,15128647.303780686,36302058.48511378,26020178.225960445,24790218.770740867,22664435.384498693,23543740.87397261
95,26017.197371365266,14882822.028159186,35832917.25097539,26140706.156680018,24438124.527186867,22598413.969801083,23580428.126974136
96,25982.57795534033,14973674.817637412,35178023.09672207,26138155.457157277,24248860.54484243,22465613.215087723,23396983.0771384
97,25948.001575629845,15141788.928412633,34624661.694311015,26199186.654298697,24195741.566466566,22455205.69827914,23261018.734351635
98,25913.468178734223,15393407.174345493,34041146.26978997,26397140.98463901,24140729.88795664,22386771.852454644,23167384.475102186
99,25878.977711220396,15348558.042717006,33328155.025591318,26603085.596063204,24064973.26094525,22281184.70653354,23118033.11463913
100,25844.530119721698,15172659.870648988,32787597.017218135,26599084.74978517,23911778.71784043,22168234.596040227,23011384.75017438
101,25810.12535093783,15413335.05501982,32387009.187960047,26547990.886339627,23716909.795095325,22037312.029960085,22927652.49014087
102,25775.763351634727,15577068.059011407,31799376.462107338,26621063.087905668,23500841.1331564,21902472.0367245,22850818.725820933
103,25741.444068644523,15382771.600243665,31471648.054794,26660328.20325816,23366829.042359438,21809671.32344204,22795250.459871765
104,25707.16744886543,15373372.33304647,30834514.6189149,26565530.297454387,23268637.835296288,21635143.835146397,22784365.041183896
105,25672.933439261684,15363922.467353974,30553408.412677847,26413687.83046789,23216773.111282773,21623217.8075113,22794978.574679036
106,25638.74198686344,15258454.868218346,30160241.705940023,26344736.927552033,23128417.51927785,21579270.024258815,22751596.155171823
107,25604.59303876671,15080609.187432108,29772660.02059851,26290731.31178777,23143680.120126553,21551167.445410118,22643190.044276346
108,25570.486542133265,15088696.149975052,29343833.97674297,26105495.739834905,23195355.884706415,21537193.775821313,22561522.2467628
109,25536.42244419057,15349702.421712898,28929453.19271272,25817030.80061744,23136016.67856857,21471459.26666718,22550062.55577314
110,25502.400692231688,15738010.129134193,28592216.13049921,25434445.48827969,22993033.65073812,21426930.18682069,22524061.475553155
111,25468.4212336152,15994491.400837926,28415316.35883931,25031728.702820655,22919262.602247566,21443007.896612603,22445417.673008114
112,25434.48401576513,16070247.797001578,28121257.84695181,24587799.335194197,23066632.867710188,21376776.820656065,22342944.597320773
113,25400.588986170864,15801091.881377107,27799414.692840632,24263091.085260414,23088686.186614025,21451890.978964247,22178402.463465214
114,25366.73609238706,15688809.470261682,27647593.73968532,23945132.98603169,23205139.97837405,21516404.555821467,22022478.263287917
115,25332.92528203357,15740100.400789063,27508833.668485843,23718300.463978257,23328866.703382626,21453492.23313199,21993590.051392414
116,25299.156502795377,15742874.612103114,27126110.80978566,23483144.49835439,23361758.026552968,21354395.162749734,22010180.709191203
117,25265.429702422472,15812582.253276115,26830385.173519578,23197346.907035403,23440322.79709688,21339666.225552417,22041388.217975363
118,25231.74482872983,15888544.544319058,26597135.225576263,22851082.797251705,23547172.5530359,21382585.97151125,22032413.819244754
119,25198.101829597264,15830421.262373177,26347369.12523706,22542400.074837238,23605003.426922034,21391265.778518673,21997744.592105214
120,25164.50065296941,15588787.157864625,26144501.469614264,22180750.395126298,23717566.10167177,21398124.54861919,21893274.617925268
121,25130.941246855604,15523936.27137339,25779867.2856288,21947566.715233322,23818040.944242053,21381421.850986373,21715052.663013026
122,25097.423559329804,15624323.512582572,25214175.36408576,21833690.790314455,23818052.449880615,21328368.70245065,21506904.492563345
123,25063.94753853053,15767901.533141777,24703835.02636231,21758225.05678351,23669437.574689355,21260610.806125533,21412294.88014644
124,25030.51313266077,15580078.150980975,24114594.48220203,21509849.715262685,23543412.371865053,21238095.465959776,21435366.43722137
125,24997.120289987903,15274840.784731438,23583078.550616674,21286030.004914958,23502144.849003468,21279212.281446993,21456618.294203952
126,24963.76895884361,14845559.701404424,23203221.18357209,21232764.530400254,23403896.25764225,21353221.655712932,21420596.954063334
127,24930.459087623818,14495294.522742067,22824597.943451144,21224123.43031589,23278670.608460337,21414613.799382105,21393697.04322098
128,24897.190624788585,14193481.253285749,22213486.03567276,21086689.554905023,23056911.50057002,21613241.878125425,21312948.360676914
129,24863.96351886206,14218633.634739323,21937998.70670019,20911743.636509813,22978953.538885683,21691549.480598878,21348852.539260667
130,24830.77771843236,14138546.868177097,21514691.89608451,20746073.706102546,22754337.74755502,21680214.036657814,21310493.105082717
131,24797.633172151538,13996208.541393619,21179943.028042756,20630843.260618616,22552325.824080788,21591723.814191055,21221759.76870256
132,24764.529828735456,14027336.952989154,20906464.48177305,20544684.777308136,22478635.960656505,21567287.14291798,21119712.235169314
133,24731.467636963753,14232628.538311329,20625299.0281701,20473970.33186113,22309699.988523263,21638447.320099927,20929675.01382582
134,24698.446545679715,14251657.140993128,20290219.11392964,20365674.503494505,22082832.719660737,21737404.017396174,20843705.78735103
135,24665.466503790245,14183428.388558736,20074484.55326763,20249179.617058966,21977549.449710205,21755397.32830606,20908986.90653127
136,24632.52746026575,14283553.040260071,19749283.113508593,20092909.71557391,21888146.69490998,21784489.02344963,21041838.00541935
137,24599.629364140066,14108864.8155145,19502030.754710488,20058583.238739874,21796665.954850093,21784018.934275575,21094360.436539926
138,24566.772164510407,13846050.323232062,19247117.27439368,19933200.768090338,21576771.15557985,21770542.520914286,21148866.404230203
139,24533.95581053725,13726673.97358058,19168219.299110007,19854955.05715574,21377937.044947073,21803372.891399503,21269303.482605398
140,24501.180251444275,13795247.655140752,19128662.76425522,19867640.97039704,21238249.21217975,21839970.140420746,21425806.44967113
141,24468.445436518283,13914260.459745953,18939744.825492643,19840633.795456916,21078220.669579092,21798503.502239622,21512924.873905767
142,24435.75131510912,14071328.087706588,18635887.28636552,19895002.776569106,21003003.710002806,21682384.739155296,21570030.48060689
143,24403.097836629597,14140569.892113648,18441064.595979277,20054954.913358178,21047458.704319242,21614411.833167505,21634815.753228135
144,24370.48495055541,14386655.681545556,18365080.014186606,19930349.3085275,20984663.45118548,21620925.210966654,21601292.205451425
145,24337.912606425063,14342724.683205789,18335743.82240497,19877209.119957205,20856085.32291808,21502122.810664553,21501292.283158
146,24305.38075383979,14121496.755859885,18191282.65289553,19767949.08923536,20865759.446798097,21324915.43594181,21509190.009189676
147,24272.889342463473,14001019.808344195,18022900.142999426,19646359.302521165,20937527.052976724,21212826.926179107,21612113.55052139
148,24240.438322022575,14095890.306439307,17884632.6501224,19574495.196351252,20850330.403501645,21094769.891913496,21650562.767830715
149,24208.027642306057,14133819.714362292,17823736.048252005,19562587.388160057,20764696.81166517,20995162.803021938,21536606.698506173
150,24175.65725316529,14127300.714139463,17911317.578764513,19592798.50224841,20842014.943476513,20929141.67595892,21483379.932874285
151,24143.327104513988,14190804.590557478,18065268.45016972,19653229.293454148,20950723.33635753,20904382.696207676,21544635.34243572
152,24111.03714632814,14165163.36085714,18101292.71053459,19774212.84143726,21002685.34655305,20813452.85513469,21602191.871102158
153,24078.787328645903,14120270.237816129,17935988.502012104,19631284.791801702,20946117.097457446,20669318.072924394,21475917.93415384
154,24046.577601567555,14235110.026806626,17703780.577699363,19455628.596616015,20961267.73722371,20600473.0515104,21416424.171849187
155,24014.407915255408,14542343.10918963,17589705.771499064,19388669.08974047,20989347.438800823,20624278.832139775,21445113.60071071
156,23982.278219933713,14773429.057993295,17558556.792077553,19380220.75806876,21039651.49756402,20547528.554693256,21425748.103396397
157,23950.18846588862,14793223.294917518,17503474.27592393,19363606.872108933,20849405.899063814,20398323.686258618,21410147.790797424
158,23918.13860346806,14716604.745869951,17522158.07665994,19253519.47335006,20615981.865154758,20324801.835979592,21380966.91793858
159,23886.1285830817,14588251.934868453,17600574.300901648,19187832.54806942,20712285.757960048,20331079.021507576,21382577.522556208
160,23854.15835520085,14388617.294915158,17631338.23188923,19168761.016891517,20788368.779781498,20127455.52897767,21304855.548063833
161,23822.22787035839,14394992.699753692,17654970.66380237,19275995.62604011,20702706.109061725,20064635.931245312,21162976.177565005
162,23790.337079148696,14291474.010991579,17637869.69658871,19314082.588326458,20480737.18061582,20026485.299845804,21094376.75582943
163,23758.48593222756,14006420.455739336,17704738.698453974,19370635.55993042,20260004.64025508,19951800.29034756,21074107.214297906
164,23726.674380312113,13545583.698812025,17824656.867527496,19441635.172250435,20148892.728743915,19756029.661607236,21020690.44978403
165,23694.902374180754,13128917.616264159,17865411.744495165,19436961.696729604,20052417.778515838,19507837.590691112,21006038.78530446
166,23663.16986467307,12828087.827268345,17785697.86387162,19364519.340447035,19993122.507298753,19376276.283726834,20960116.141768675
167,23631.476802689762,12702129.148598958,17710568.745660603,19380214.867312625,19965528.682405923,19383002.413486853,20876939.613424864
168,23599.82313919257,12960263.02140904,17603781.708112705,19381515.934750445,19845774.490942642,19347285.136037316,20981186.97983025
169,23568.208825204176,12997222.495096933,17397430.713181365,19294186.28468365,19755764.12110025,19324957.952776827,20958432.34327893
170,23536.633811808177,12707578.134694738,17282605.93377303,19270551.405923128,19787918.025158204,19345081.572248586,20970866.47455486
171,23505.098050148958,12489101.186983133,17262104.010384746,19335660.63274647,19837101.043188937,19409763.377456855,20873376.59183706
172,23473.60149143164,12630331.15190213,17151592.045917004,19386430.712036643,19731506.83408602,19433868.167577233,20679278.92676112
173,23442.144086922013,12686639.78007503,17074826.42825929,19408302.509169355,19655856.38687246,19353160.56493063,20600747.561802346
174,23410.725787946438,12644546.951532884,17083119.865339898,19411531.306925498,19653828.37752547,19215822.839065965,20642190.424094193
175,23379.346545891793,12806225.00646714,17054803.512844507,19398119.122623153,19589182.595504206,19140381.175248872,20638320.59459559
176,23348.006312205376,12731205.146119969,16950633.768488813,19276481.54380662,19463565.82842554,19129034.94916295,20456556.29807191
177,23316.705038394855,12721915.007541344,16873070.544731475,19216966.980364762,19419341.107917767,19088346.08108654,20391016.304171175
178,23285.442676028175,13009763.531283151,16790370.5751843,19221911.826014623,19321653.23310905,19090517.93660275,20394615.70147744
179,23254.219176733484,13304976.759561408,16763847.734777646,19191336.222471327,19256081.96017662,19120065.34033541,20453744.826962043
180,23223.03449219907,13236759.009421444,16764248.861197071,19135552.76275029,19222757.20115547,19124181.664818797,20342138.963803023
181,23191.888574173274,12869952.09025018,16727723.652916722,19163345.10239552,19212250.861663014,19204815.313816305,20258050.86925881
182,23160.78137446442,12814201.496301567,16735411.045544885,19266663.29216239,19245711.77316801,19267947.19951788,20247409.881722122
183,23129.712844940743,13044168.26272573,16760357.127643628,19315638.143551894,19330984.463198386,19295796.28287374,20158910.92928802
184,23098.682937530306,12835336.151692493,16661847.972707368,19476139.138859693,19372308.10592387,19209402.588272683,20118078.82170332
185,23067.691604220938,13105905.426698035,16768322.016209533,19487568.722641658,19321455.958335195,19213506.394559592,20163108.443216443
186,23036.738797060152,13357154.106361574,16840382.9411616,19505320.584749583,19256962.901899487,19185977.327137213,20064023.3008537
187,23005.82446815507,13375102.928663136,16838213.842773173,19601190.04401857,19267422.55841392,19134601.448082186,19936561.16111635
188,22974.94856967235,13098569.833847614,16749099.185339184,19760695.994375348,19320332.115084544,19088998.538019657,19872985.06926457
189,22944.111053838114,12734140.4059823,16704474.262725517,19753390.023416802,19284464.907027386,19124573.238024186,19841379.01528257
190,22913.311872937873,12677432.130850032,16754316.305128373,19563762.901046988,19202030.91717482,19144320.608004827,19908320.939635504
191,22882.55097931646,12781839.362840662,16834182.97389288,19401182.143505942,19214281.47221147,19100439.50393666,20033882.421742853
192,22851.828325377934,13007635.707795149,17064030.331596643,19365637.665702168,19333239.660598233,19207779.330583997,19978036.997450877
193,22821.143863585537,12971217.532504594,17066974.60818544,19315069.41402623,19547679.4898617,19099980.522555396,19802725.910796486
194,22790.497546461596,13164095.699027887,16999806.271787234,19355958.08468462,19620653.481349826,19201553.364909653,19742303.370164126
195,22759.88932658746,13526386.064210951,16857229.17182643,19522811.951068785,19662623.64760233,19397356.562511686,19787097.968396068
196,22729.319156603437,13970817.241817655,16771970.60903298,19692218.797424704,19774894.788531557,19399415.854828812,19732515.119696967
197,22698.786989208686,14158979.238219677,16781963.61426838,19622432.4350791,19738991.466699135,19279133.94928425,19604577.762215365
198,22668.29277716119,14205162.040108547,16796988.98253067,19507436.85417017,19710781.767110094,19194637.23299541,19586172.62169432
199,22637.83647327764,14169928.991774933,16784304.85315149,19512229.695550617,19841098.675077956,19150091.884890556,19653285.280430354
200,22607.418030433408,14080159.94963995,16769034.903591454,19536335.462802902,20005071.93921176,19165792.191845097,19653197.981894117
201,22577.037401562415,13881144.344537802,16789073.08284824,19579832.1374132,20116432.34870814,19167390.92439413,19612205.78404722
202,22546.694539657114,13742953.936444888,16766121.10050534,19539412.51233316,20082546.81664661,19197223.347230874,19495355.84255126
203,22516.389397768387,13488263.83840658,16750680.486744089,19520418.90100449,20024908.044708613,19273596.0467656,19351520.312930446
204,22486.121929005483,13273898.263755959,16788450.77552117,19570450.695051715,20136644.730598092,19416938.00775459,19225731.550613485
205,22455.892086535943,13052084.863045335,16866944.04980565,19560032.46589737,20213110.727300555,19459291.573146082,19216684.584842496
206,22425.699823585514,12637647.75505799,16892196.43067972,19497581.781385556,20139497.641150013,19473312.672284883,19275474.52581066
207,22395.545093438108,12462401.131659731,16914941.11596596,19508655.720882226,20075550.704822164,19523920.35604628,19299368.05383744
208,22365.4278494357,12382922.165574271,16955574.773355845,19615264.857204698,19999503.88548558,19517650.60967302,19261405.94418872
209,22335.348044978262,12378943.589020021,17006506.709077418,19582976.853281,19941083.470662326,19374800.02187427,19159272.50649655
210,22305.30563352371,12416299.368841155,17141952.73572217,19652896.073603246,19991793.505651325,19327436.545740686,19232652.72322365
211,22275.300568587805,12584903.282084506,17372498.885427866,19707710.092571765,20136152.619582903,19492413.353537336,19362122.77935817
212,22245.33280374411,12816156.675840326,17554909.434525058,19732076.261417307,20225062.611332584,19661894.301022712,19334280.880019095
213,22215.402292623872,12771123.856935563,17637626.945818793,19723685.29670606,20248320.155302156,19710921.106485527,19254410.138209026
214,22185.508988916015,12462549.929688301,17689679.349793565,19737127.90898588,20233636.97373493,19714913.121750314,19313628.446223088
215,22155.65284636701,12167004.683542496,17749567.498655017,19746189.912864763,20206873.736728042,19731208.67783582,19366726.695310708
216,22125.83381878084,12551764.262670264,17732232.883629415,19755243.23447282,20220080.093043093,19870939.626892053,19438703.021081902
217,22096.051860018906,12589560.829240896,17732895.477022663,19654398.32362015,20247333.540641285,20035732.324018527,19473255.585055336
218,22066.306923999964,12662283.120530477,17733530.105686393,19735910.875328027,20278644.91543879,19974047.214867312,19472323.61269951
219,22036.59896470007,12693310.130292457,17700480.66438454,19872703.216509823,20318054.32959188,19848134.59549396,19469262.74651604
220,22006.927936152482,12745362.89838384,17586947.461573742,19864189.704731166,20274936.960654944,19866622.251337226,19566794.310366344
221,21977.2937924476,12692576.691250939,17462694.730975393,19824684.552180115,20161062.776225854,19851990.788699,19584780.71963384
222,21947.696487732894,12576566.970241154,17366670.892662067,19871332.70994931,20145829.746078543,19731524.15491859,19590169.678723924
223,21918.135976212845,12537400.000633642,17343240.42455082,19942445.34890714,20259979.165497046,19697915.139227964,19614485.491374344
224,21888.61221214885,12371646.317386346,17238918.309214234,19971562.705992356,20441244.195265118,19726563.420244243,19653589.036365207
225,21859.125149859174,12240599.541237712,17176044.733785823,20058487.037918102,20480987.98794799,19773995.4900593,19650551.061453424
226,21829.67474371887,11989421.55306005,17136493.755668953,20141163.155383542,20463937.573158097,19794417.629173674,19748922.373955905
227,21800.260948159706,11596464.705679774,17088956.22985272,20208435.41494944,20424435.956127062,19827388.44997382,19851758.946132768
228,21770.883717670094,11492032.518192766,16923338.091199685,20240165.538864445,20407194.34730342,19902227.285968382,19812849.505710814
229,21741.54300679503,11931925.849995129,16767740.475172708,20216106.696990464,20398028.700560503,19929085.798098132,19775923.82092856
230,21712.23877013601,12365904.670749536,16764095.286870148,20272467.992246896,20458230.451307863,19899384.335524358,19821739.53335429
231,21682.970962350966,12425149.340774339,16826190.784380488,20423013.204059977,20557409.939268325,19907352.834158134,19888924.2233677
232,21653.7395381542,12441922.64731792,16946389.161261793,20555989.340799928,20818572.959607016,19854353.61538788,19920034.687056918
233,21624.544452316317,12600947.259529268,17019395.196330562,20635393.143618055,20742117.961616553,19931673.066525098,19953329.333769158
234,21595.385659664127,12596598.628644265,17118988.09306444,20595793.41339202,20607937.439123917,20004952.741545126,20018727.640918925
235,21566.263115080612,12556564.260674741,17168559.01419106,20499757.543071218,20508307.839379713,20067844.57722608,20107802.070840362
236,21537.176773504834,12544961.354465451,17106978.763882253,20468817.475719422,20573058.59819944,20147779.058186278,20130673.504162554
237,21508.126589931882,12490406.976478081,17058465.988317087,20424212.16525223,20821408.31268913,20206734.188180093,20102089.327121414
