,0,ladder,CD4T,hESC-H9,HEK293T,RNH2-KO-T3-8,RNH2-KO-T3-17
64,34479.80985282266,630174.0016395553,4294092.663179918,6499500.845648314,8396733.310344936,7744291.777662333,7456025.765192146
65,34423.262664257214,639503.6605159409,4385144.235878959,6606674.463556163,8447063.872275,7715501.468897552,7389906.491720126
66,34366.80653315472,711173.0227788634,4490506.188332699,6659882.198749967,8475807.932524912,7645015.9784369115,7398121.4711602405
67,34310.441312886105,1099302.4626262598,4593081.444983003,6672998.657979394,8524098.279529369,7540439.148794654,7437793.86063374
68,34254.166857058415,1497040.7108898144,4736624.798341007,6679603.046114232,8578261.959088393,7457660.504750904,7381759.427498575
69,34197.98301951444,1524547.5285132604,4832089.1038470315,6621820.21551219,8632581.022302266,7439879.477048848,7283449.939376868
70,34141.88965433231,1451786.835018335,4791409.699363653,6588972.725745038,8756127.725755628,7482185.370504728,7251959.037124975
71,34085.886615825155,1584008.9138909953,4683034.760334408,6657831.59464415,8943477.44938743,7493168.498892546,7271788.287574153
72,34029.97375854068,1913834.408697807,4719052.017005436,6711544.567288551,9136039.554054672,7410998.94720492,7343190.936531794
73,33974.15093726081,2017828.4246872459,4599143.819347367,6767613.541484389,9332681.399191888,7395573.646131218,7393634.753988408
74,33918.41800700134,1701262.8276190502,4567234.273897533,6805142.658072625,9330634.620762167,7387977.339389658,7412411.390260452
75,33862.7748230115,1059028.8324474224,4588970.463074368,6841674.993448101,9419089.956740662,7427810.311321936,7435213.359774301
76,33807.22124077363,423125.245036387,4504647.567170115,6943444.86115064,9411315.95583082,7498134.964755949,7472699.766160566
77,33751.75711600279,0.0,4473975.003311089,7054377.517724179,9117023.29799302,7552794.39404568,7474322.762072899
78,33696.38230464636,0.0,4571904.099526363,7124674.320133764,8813573.517594814,7522798.897368015,7498614.33045211
79,33641.096662883705,0.0,4681284.957399439,7154134.0735507915,8595559.001019418,7474101.086149572,7571079.551773867
80,33585.900047125775,192128.6518530077,4696949.867342372,7104771.844455535,8521916.19053538,7433200.804406341,7674552.85947675
81,33530.79231401474,575630.1958278238,4722235.344624904,7098639.023385172,8514822.713106263,7461398.53368545,7689847.730919595
82,33475.77332042362,823924.0793963555,4701204.857823104,7101386.588435833,8453674.491460312,7613727.815898714,7805904.277512796
83,33420.84292345592,714215.9843235834,4710533.911919362,7182297.207414,8415823.3895868,7731798.008637184,7849675.878832841
84,33366.000980445235,612702.3576436375,4801726.037837708,7229897.2651950475,8443791.651099117,7708370.861032313,7731869.643703988
85,33311.2473489549,557995.608100107,4894812.899415484,7174555.290877088,8458850.598878847,7679483.9948592,7700037.62688624
86,33256.58188677762,588961.8885859108,4878707.521236921,7190837.539539709,8466845.605373526,7635711.420262527,7780291.659067542
87,33202.00445193508,701724.343157897,4831894.385430913,7339799.928352076,8519828.348818438,7548735.782895554,7836414.159661276
88,33147.514902677605,638275.1271973931,4802683.576915661,7509500.336761277,8474547.05726655,7495133.282864119,7812673.5078292675
89,33093.11309748379,505592.566252696,4773363.917611221,7525228.655798018,8402965.307286227,7620803.124657728,7867633.998152427
90,33038.79889506008,493460.6712875994,4875211.385197934,7495802.038478471,8338263.536895012,7722537.371224637,8028901.070816415
91,32984.572154340494,628443.8099980357,4966017.557782731,7425523.789746929,8309074.437712732,7793447.862972767,8222028.621932187
92,32930.43273448617,789880.9259507742,4918897.011622811,7410530.492081147,8283347.897565775,7874063.416760514,8377540.611396292
93,32876.38049488506,1134226.6993136846,4889524.068393695,7499911.140481818,8329245.395549688,7942698.833290372,8507558.196042307
94,32822.41529515153,1644984.0071739173,4944873.2070652135,7640736.262322431,8393234.003415374,7898616.1717507355,8576338.966709351
95,32768.536995126015,2113851.292813219,4993855.144378891,7738723.137310334,8437020.368566103,7823024.148478738,8576719.47892159
96,32714.745454874635,2313699.0571874874,5077356.7592448015,7782250.782534855,8377606.535394392,7857727.1439234875,8601816.502542932
97,32661.04053468887,2260680.51603702,5097181.591720156,7821330.1130713215,8289093.497216379,7966354.419924997,8449392.763160894
98,32607.42209508514,2172455.9856038955,5120342.427425017,7863951.164809393,8279821.705677298,7967128.6140542375,8205440.365622664
99,32553.889996804504,1939217.574384649,5128762.39425793,7889494.213063145,8340523.983224891,7952795.094520268,8026957.214040889
100,32500.44410081225,1476791.232731904,5125663.688413907,7950700.220250988,8397775.92644516,8005719.054662565,7998655.407359538
101,32447.084268297553,995239.5257643902,5155546.188195285,7949972.061355451,8403106.925387312,7996864.535907226,8035365.746363215
102,32393.810360673113,882292.7883996079,5190472.271879977,7890460.201112046,8364753.641471293,7935575.979027076,8095770.7561874725
103,32340.62223957481,985272.8382470822,5179140.450258375,7959985.774413974,8283715.851782646,7945865.437302687,8185548.0139938835
104,32287.519766861322,986893.2917345644,5164440.77452887,7918747.523407096,8226735.60882231,8007340.761040091,8215720.8030359205
105,32234.50280461377,957514.6015700129,5169612.604153979,7825249.018215771,8295135.610158274,8019125.321162702,8206916.478712591
106,32181.57121513537,1105481.5166247038,5286266.727412761,7817244.153337163,8323435.149699645,8047578.716273247,8333580.3996240925
107,32128.72486095106,1182837.959598209,5404957.491078878,7959047.275802326,8297979.197335744,8094173.030795051,8315101.513433706
108,32075.963604807177,1251544.5000623113,5372114.433608693,8088496.799425838,8355740.785785563,8139507.101632262,8274112.47928653
109,32023.28730967105,1552292.4553963942,5387639.582249334,8099470.884118871,8434535.49445803,8201702.456121144,8286318.865645992
110,31970.695838730684,1541449.8152128723,5510391.319681503,8085944.017011399,8416446.385640115,8197036.270281071,8250728.63695525
111,31918.189055394392,1083294.6236194675,5613401.482880376,8091060.431634338,8321928.544429763,8115384.696923634,8361497.026398656
112,31865.766823290436,861072.4638225661,5716735.948175889,8118426.040562608,8325751.501131327,8090898.5303159105,8464142.278572336
113,31813.429006266666,817614.4952859973,5741288.903547454,8135301.598454183,8416046.844189573,8181410.921300368,8471000.6987088
114,31761.175468390207,558258.9834809279,5786138.141299431,8188639.56479874,8488054.880675677,8293289.303274856,8504755.538373962
115,31709.00607394704,428612.6759975355,5952703.404934296,8300983.641913632,8509457.038431847,8359040.572703597,8375537.663416991
116,31656.9206874417,717934.9353026478,5994634.808129485,8350010.728900885,8457654.85008949,8417933.16575467,8189061.719911527
117,31604.91917359692,1017242.2596002393,5943506.096283441,8442871.170328029,8368351.42263545,8489713.718725743,8309230.248156479
118,31553.001397353255,1177273.3345178755,6036439.187041098,8590426.753646605,8334786.033762962,8564538.653042732,8542342.356583662
119,31501.16722386875,1328764.4840633043,6058270.582961237,8593898.74155736,8379693.217096213,8578631.330282329,8592080.500672199
120,31449.41651851858,1503448.0545992288,5945652.340817651,8566503.613744456,8574696.718058193,8604106.963315856,8630522.637616582
121,31397.74914689471,1496828.3596764023,5853112.206558669,8638847.343371416,8732765.405485122,8692222.668598795,8773603.086428182
122,31346.164974805542,1526617.6765626709,5825163.661383352,8720931.784949651,8754659.533242164,8877477.697263017,8881273.110327048
123,31294.663868275566,1296475.9774870262,5848438.197815984,8763906.746205054,8629658.095115656,9021938.285683176,8921749.433119513
124,31243.245693545003,1088419.4770604135,5834069.485219056,8728157.027668878,8587250.137603732,9121113.735428056,8910529.1695137
125,31191.910317069476,1378553.6921720677,5800754.728323865,8673121.465437358,8621544.124525089,9359460.325526021,8838708.206305454
126,31140.657605519656,1834678.6054026396,5820618.766898461,8690991.661566379,8697579.041939784,9564151.464040635,8814272.674685529
127,31089.4874257809,1897393.6496265626,5838810.482744105,8785729.574491715,8770048.691682743,9600002.026171478,8890965.794352487
128,31038.399644952926,1794727.9903080794,5996783.5400562,8860314.214537924,8776885.959733866,9404311.916285733,9062044.35882793
129,30987.39413034946,1788467.9703646444,6070589.801842135,8932712.15601403,8764696.614334837,9127251.385277374,9061000.177023098
130,30936.470749497897,2040603.665090418,6179239.742124161,8894332.755464949,8724493.341818176,8987825.582222778,9097715.139609016
131,30885.629370138944,2312053.735727367,6185944.137374788,8886013.84644494,8761761.116529651,8956353.96069402,9045727.712796884
132,30834.869860226278,2403827.259081309,6107564.029200516,8999895.520099182,8861586.928372838,8871170.99467855,9025623.633797323
133,30784.192087926225,2375322.0788282556,6129794.216524781,9023198.22283677,8948950.530929616,8830652.283645494,9049244.989153402
134,30733.59592161739,2142331.203254748,6225256.147436733,8991905.739601973,8984144.845251745,8926557.174290828,9015866.043675933
135,30683.081229890337,1685233.8267517902,6286113.632836317,9051716.233111506,8982283.177433418,9044585.052872187,9060015.884906976
136,30632.647881547222,1599460.1789675092,6327927.001653764,9162872.688910957,9018883.863876253,9120702.451241996,9133642.098602219
137,30582.29574560148,1742136.7530945586,6326089.468677609,9126701.724964501,9038873.742429476,9048108.818664653,9131038.196835265
138,30532.024691277475,1688895.6940785665,6285646.38971708,9127059.849037632,9044745.124027165,8978177.068343656,9365487.502049606
139,30481.834588010144,1752561.9274378484,6331128.996335561,9134741.497695904,9008060.769633232,8973915.344200546,9386808.353889622
140,30431.725305444685,1656932.4810413304,6466481.174649861,9117895.270285033,9026768.210316883,8984289.71887068,9388967.859130114
141,30381.6967134362,1467004.9065633928,6515902.924125257,9130452.491447601,9119252.879690688,9024070.708288927,9324515.378165146
142,30331.748682049365,1568260.614039999,6486030.036035924,9234083.05200631,9263850.42864996,9080153.43161052,9388786.427429248
143,30281.881081558076,1471840.4721388125,6528539.5220319005,9331868.097254064,9402410.294782426,9136396.898169316,9436912.158613488
144,30232.093782445154,1356209.8714946997,6590654.525915525,9462048.864475789,9439995.846928697,9229728.680294847,9439068.463330386
145,30182.38665540195,1268574.235899165,6587316.02523953,9592633.63118335,9449031.40421128,9358852.08997377,9439717.160864968
146,30132.75957132806,1427009.1337539246,6635481.913778658,9783076.917264853,9429375.646333944,9429098.031281788,9443327.113964232
147,30083.212401330966,1619181.3920358813,6787024.497986892,9944346.322134657,9386112.825587671,9535176.043080663,9405076.381347343
148,30033.745016725687,1897543.4755237205,6865951.61297633,9907289.224790355,9380633.695609752,9748631.095142309,9438531.290570175
149,29984.35728903449,2138728.6888665594,6791542.655321879,9780461.970537672,9398706.330384823,9891277.997653162,9667003.950189019
150,29935.049089986514,2294860.7374685844,6672152.009417103,9674386.108636487,9412874.645372279,9976190.89143426,9821106.657934211
151,29885.820291517444,2269979.541439915,6645517.310476539,9499248.082448008,9403392.12263586,10073310.86251075,9750027.625651676
152,29836.670765769206,2201947.4183927113,6746195.907401088,9441092.56930457,9446545.660388878,10193174.244344708,9619919.10145829
153,29787.600385089594,2057002.8152470111,6955043.770164408,9477945.726363486,9554470.803747572,10493301.217142746,9531618.80038369
154,29738.609022031967,2050790.4413561935,7079936.048405239,9591452.138221331,9711627.544856146,10630715.742724821,9684901.544258209
155,29689.69654935492,2164763.3349645897,7111438.593558029,9605996.535842974,9752779.77402255,10571521.69957664,9697828.269003693
156,29640.86284002193,2495842.9764521914,7211672.59363351,9519829.761245148,9653484.744149644,10462388.20686298,9812401.323968451
157,29592.107767201054,2774940.4599835337,7352026.1511852695,9493893.273651658,9608292.585469674,10256288.944443366,9953155.210264035
158,29543.431204264565,3499518.3804935752,7413075.526896706,9533538.803376023,9701285.682840176,10081224.620450549,9837152.45862555
159,29494.83302478866,4952509.089640697,7396243.057806354,9541654.641733887,9834536.943193154,10072097.142869433,9908238.22292292
160,29446.313102553115,6143628.272884407,7399338.0505526075,9545969.421037305,9801355.202928558,10115990.427667484,9923037.562079683
161,29397.87131154095,7338659.744411779,7493494.469942019,9566777.574262988,9745309.478168065,10056709.413312808,9950094.505018998
162,29349.507525938105,8970525.623734767,7493071.741976666,9583813.923777003,9757350.83267266,10010899.691711867,10012448.309155121
163,29301.221620133132,10364140.428449916,7463388.894187824,9583048.275919365,9832450.839682145,10121885.611861752,10065774.532931931
164,29253.01346871685,11284062.35724833,7570871.082841827,9616702.979085848,9949423.749910422,10166043.641348807,10016272.983929377
165,29204.882946482012,11967463.605208319,7860199.623322197,9665778.746554539,10131354.714932688,10190442.788004031,10008148.071132578
166,29156.829928422998,12506197.667577852,8253304.342246989,9675308.431281012,10216801.251749685,10317509.883054636,10121790.845795104
167,29108.854289735493,12835786.689502884,8511560.789097644,9661764.533738194,10122919.960788026,10346787.321798347,10248138.261110147
168,29060.955905816132,13210641.245319612,8687732.57930952,9726492.366026789,10054398.973213654,10465257.404893693,10305254.571340205
169,29013.134652262226,13355430.272757597,8755573.802218636,9828713.88191532,10065552.461282698,10502515.789602032,10230809.418365953
170,28965.390404871385,13480946.745376185,8853193.387352161,9823009.675634267,10103854.636985896,10521368.984775987,10211971.761145942
171,28917.723039641234,13962291.979117043,8910374.993873592,9792738.032031959,10159925.52420391,10487752.790468113,10194599.590118647
172,28870.13243276907,14361124.153312631,8774831.45735184,9779146.681295777,10164420.838558072,10483386.418703785,10220748.86478337
173,28822.618460651567,14587875.585556913,8726132.544377916,9720162.39963168,10119812.417669889,10530105.311211193,10480945.219256671
174,28775.180999884407,14676420.971964115,8656780.572528385,9728404.310947485,10113275.147962049,10584709.734855663,10649785.29924338
175,28727.81992726202,14178824.83274666,8341141.841374065,9858771.38661872,10140893.26112284,10639466.201813884,10534311.953027688
176,28680.535119777203,13037433.423304295,8168196.289835942,9973926.478368053,10146648.996223519,10708388.027630556,10706876.700272424
177,28633.326454620856,11957056.615470134,8202234.021104039,9996888.190493071,10218284.852873918,10786866.199635113,10688414.121871201
178,28586.193809181623,10942999.443835055,8206392.111410713,10072124.152136898,10302504.341071082,10815586.415800424,10739066.324373424
179,28539.137061045592,9190228.113397606,8227428.113145557,10146273.854369434,10433799.159352535,10755184.239105469,10791432.552338503
180,28492.156087995972,7561921.652050994,8314287.7691381695,10161694.20123209,10521356.52076362,10774485.848491948,10769776.334576366
181,28445.250768012786,5747543.465664362,8380705.422260502,10083979.6297918,10437838.533564229,10916272.644937998,10770148.59693381
182,28398.42097927252,4605818.143718883,8541596.031757185,10021752.835864702,10388617.699600434,11022331.77225475,10770493.442673342
183,28351.66660014786,4009168.1524112537,8793649.22623356,10044861.716363445,10490314.088763023,11064134.39334405,10721649.994607132
184,28304.987509207327,3445843.759021523,9284870.845024368,10235482.055929834,10546494.735545177,11124977.408755304,10798104.114067445
185,28258.383585215004,3128198.6434989055,9982334.670541586,10375194.303480418,10647341.010140298,11078534.352262286,10806366.022658575
186,28211.854707130173,2880341.2534572426,10797851.761774914,10372461.509716542,10669080.845104568,11220268.975645266,10766815.735304235
187,28165.400754107042,2940847.342718755,11380293.54511038,10333913.523203881,10621090.380106444,11183283.356694944,10762225.263526347
188,28119.021605494414,3062469.8315304834,11859893.892586822,10366885.964038482,10613448.710516015,11060389.19533658,10907892.51987996
189,28072.71714083538,2797994.316713852,12247583.686460018,10376008.549888493,10684158.111727642,11212252.048009004,11132489.578994665
190,28026.487239866983,2471512.5266292086,12483677.500421816,10430411.46952872,10777510.794619758,11378926.443807032,11280795.455234597
191,27980.331782519956,2332727.738129959,12582731.642052598,10589010.254389422,10879571.257433157,11418444.215337722,11344396.471355805
192,27934.250648918347,2275248.4213785096,12712748.993386414,10659922.09561646,10900332.54935579,11258238.194001425,11421053.537407558
193,27888.243719379254,2171501.7853410025,12607000.189407809,10636020.294066869,10799929.966214463,11238381.305542052,11407651.04891336
194,27842.310874412506,2328909.129299299,12516254.088205714,10640161.968373569,10782455.467064297,11346738.54083889,11352188.019172754
195,27796.45199472033,2476558.1668072306,12598546.859640758,10671143.433037452,10907708.188026026,11350999.865237212,11411354.66977943
196,27750.666961197072,2331455.698044689,12547940.155143416,10668575.39848352,11064504.758768931,11374555.055812992,11499849.520084655
197,27704.95565492886,2299232.0164567926,12410160.722546903,10651151.779532528,11197672.388356848,11548057.179203803,11483120.80626375
198,27659.31795719332,2344317.0969204972,12364816.64995147,10675473.004311537,11287198.814302728,11702727.81339156,11463055.229463985
199,27613.753749459247,2146557.8088220754,12235908.651747549,10705252.56546673,11312940.068724735,11823918.097099628,11571521.416349532
200,27568.26291338631,1968853.5015007893,12166753.579964079,10773009.383504994,11271728.325658953,11764058.070221031,11708040.292821312
201,27522.845330824737,2148460.911873121,11667381.346846554,10840961.330511559,11300325.049122777,11736418.745110502,11822108.708153889
202,27477.500883815013,2229939.9829215836,11224789.995807633,10944424.866033077,11304669.192801852,11620898.02669783,11736895.88858137
203,27432.229454587574,2467806.686582967,10843168.544086814,11049561.586380422,11270312.803683577,11612402.620648347,11720207.65814748
204,27387.030925562503,2883685.614712396,10577566.693511242,11127760.316338604,11280302.09730075,11717985.521901052,11890585.590862341
205,27341.90517934921,3133847.868390011,10285600.345378319,11187077.14668555,11362169.526099706,11747124.512568075,11885544.133268487
206,27296.85209874615,3128560.327217293,9851406.081779063,11167256.963939192,11425558.782373277,11735430.514484474,11855747.70012647
207,27251.87156674049,3118008.399203068,9598482.041672265,11118580.953305613,11429994.695466282,11812152.090487529,12050198.23618703
208,27206.963466507845,3186121.8516954607,9549378.366768468,11172600.559630895,11432970.201758293,11834932.001366653,12076698.635810366
209,27162.127681411937,3091519.039639526,9519800.434182638,11203409.571588568,11527087.21179836,11808434.664971482,12085046.341576908
210,27117.3640950043,2912362.2352468027,9578956.186153613,11393946.744370203,11683808.976725716,11799932.558927469,12244268.741620336
211,27072.672591024002,2674599.786074431,9638281.899502093,11423784.793187719,11742295.152861021,11769927.886888502,12277767.561159663
212,27028.053053397314,2451890.467105955,9616552.085496109,11322506.046928594,11691878.64841663,11787706.203837758,12186582.416928964
213,26983.50536623742,2350124.5470391815,9652272.173226248,11327366.889425578,11753422.335485654,11923010.948506763,12291679.722614009
214,26939.02941384411,2385801.118849477,9688084.600167472,11393173.775830697,11847236.131977515,12028893.400391798,12395422.61537264
215,26894.6250807035,2448130.112746734,9674215.877311835,11459167.798670957,11855105.213494122,11988979.808690896,12354033.470045317
216,26850.292251487703,2606363.478661678,9654292.850781593,11579560.834936203,11827836.976340437,11947239.252723593,12438062.583381917
217,26806.03081105456,2461546.9317776663,9736152.20572278,11647412.325584233,11859096.722722463,11938646.38891124,12643099.78918813
218,26761.8406444473,2204220.4344438813,9816255.360690493,11599702.69355864,11865460.962070208,11913307.08987978,13023505.201518433
219,26717.721636894283,2501742.925328599,9772341.038698288,11555995.275706438,11851219.42478089,11959721.617527738,13194781.436527653
220,26673.67367380869,2896580.788786242,9643943.049535738,11573679.197701046,11857528.468561612,12046437.053313758,13552003.958551293
221,26629.6966407882,3024666.9051870825,9567374.587605137,11539533.344931407,11956811.579485266,12104899.673100786,14087650.79959976
222,26585.790423614733,3110209.6752366084,9639569.157188537,11561398.52273463,12122918.435956318,12198796.44880244,14234371.527560566
223,26541.954908254127,3013150.9506766796,9754342.157719826,11697206.139107578,12264368.03056317,12331667.424483445,14305311.225768762
224,26498.189980855834,3373708.4237913364,9974546.788071804,11793993.363492677,12263858.263156107,12394165.30427924,14235616.554578532
225,26454.495527752664,3724655.9477692735,10003166.013908664,11892479.983960882,12174170.702135801,12326860.035051877,14118065.897785282
226,26410.871435460445,4065943.0342602194,10025770.964540085,11953105.110340385,12186838.46880939,12254227.010322673,13552366.6904006
227,26367.317590677754,4148459.830066909,10040300.886614641,11960109.906529205,12281500.64123119,12259226.369173462,12983055.834499454
228,26323.83388028562,4106503.1050676447,10162660.390975017,11985537.870918237,12331650.12858438,12350725.404357841,13019874.187260622
229,26280.42019134722,4145880.201430778,10373008.99937163,12036581.193511045,12375950.320897326,12413607.835518885,13328799.397157727
230,26237.076411107595,3989493.0047435826,10473819.900857205,12020902.568249095,12319995.630027879,12457943.146469217,13373095.99445471
231,26193.80242699335,3587319.2025119774,10468636.99883414,11976642.57007409,12214306.230682898,12560355.397369862,13237273.697078364
232,26150.598126612378,3424010.7123018564,10451123.498647502,12039246.458449984,12249515.801396305,12565738.155661935,13229915.188476564
233,26107.463397753545,3402326.7576941065,10527869.164077003,12051989.75651613,12242655.929335639,12555711.20187871,13320659.651477301
234,26064.398128386412,3040972.189316583,10541155.253197102,12190754.593321247,12291535.276114838,12581596.373721363,13406493.73850435
235,26021.402206660947,2892380.319183988,10622363.273700766,12311299.786038231,12397940.699798608,12612681.939575544,13601430.270738805
